num_robots,policy_type,n,Favg_mean,Favg_std,Fmax_mean,Fmax_std,Throughput_mean,Throughput_std,BlockingTime_mean,BlockingTime_std,AvgQueueLength_mean,AvgQueueLength_std,DeadlockCount_mean,DeadlockCount_std,TriggerCount_mean,TriggerCount_std,RerouteCount_mean,RerouteCount_std
3,fsd,60,117.1678083203555,50.29397645186676,234.61666666666667,93.07953436451068,37.61666666666667,7.4403655520426275,44.983333333333334,56.6426477843559,14.1784,11.0722714390652,0.0,0.0,21.016666666666666,28.145199588686623,0.03333333333333333,0.25819888974716115
3,rule_based,60,52.4776553565157,14.814553366435467,202.23333333333332,90.73398755248851,39.016666666666666,12.521834038335431,206.21666666666667,168.84604276734498,12.5236,10.328288760421257,0.3,0.7201694715805511,0.0,0.0,28.733333333333334,24.600445542793626
4,fsd,60,90.69269486977326,47.160656279672565,184.86666666666667,95.59935228960545,45.15,9.240340811089423,82.63333333333334,62.66942234595067,10.026366666666666,9.84368639430262,0.0,0.0,38.63333333333333,29.59727808526482,0.03333333333333333,0.25819888974716115
4,rule_based,60,50.48265334189745,15.771897940666584,181.3,96.34178212515506,41.266666666666666,12.5911815612096,343.65,277.916999254411,10.536833333333334,10.119627475502142,2.466666666666667,6.531453667113449,0.0,0.0,37.96666666666667,29.119256059287085
5,fsd,60,75.12510975138225,40.4584788762796,164.81666666666666,86.898829089782,49.13333333333333,11.122532735994838,134.55,107.85574562538048,7.4446666666666665,8.797226286033775,0.0,0.0,61.81666666666667,50.50876469222409,0.36666666666666664,0.8629210672834347
5,rule_based,60,49.696645516911744,15.705146495247492,172.63333333333333,87.59226934905566,46.9,13.496641138961142,408.4166666666667,289.43488431750416,7.7828,8.86785230490985,1.2833333333333334,2.8409336413936632,0.0,0.0,49.666666666666664,31.417185552219646
